Country,Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Kiribati,KIR,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844,27.7844
Kosovo,XRK,18.9618,21.8221,20.3152,21.3834,20.9632,19.6405,19.3083,20.7384,20.6116,21.5288,21.3718,20.9405,22.283,20.0149,19.7714,20.8414,22.2248,21.3067,21.0129,21.4396,21.2504,22.8608,22.443,20.1181,22.4169
Kuwait,KWT,36.4897,36.2563,37.0757,36.1085,36.9522,37.475,36.7337,38.3349,37.4184,38.1829,37.7936,37.7178,37.5874,37.4003,37.8209,38.2844,37.4816,37.5384,37.6326,38.5933,37.8499,38.9445,37.9997,37.3545,38.4336
Kyrgyz Republic,KGZ,16.1325,15.3701,14.9205,16.2016,15.9913,15.1079,17.2004,16.3549,16.5352,16.512,15.5696,16.6843,15.2424,15.9091,17.0375,16.8156,15.8671,17.0679,15.5238,16.0553,16.4024,17.1787,16.4193,16.8003,18.5992
Lao PDR,LAO,26.8841,27.3738,26.9003,26.6917,26.8074,26.0295,26.5678,27.4383,26.1468,26.1623,27.1226,26.5444,27.1093,26.1146,27.0457,26.5698,26.7404,25.8173,26.3378,27.7423,26.1545,26.5994,26.6276,26.8559,27.8249
Latvia,LVA,17.5202,17.9435,16.192,19.5893,17.2282,18.2907,19.2972,16.304,19.5494,16.4116,20.5943,19.7879,19.8968,17.9015,18.7621,19.5665,18.6561,17.3679,17.6002,21.0712,19.7813,18.7625,17.8781,19.9873,18.7132
Lebanon,LBN,23.7574,24.8248,24.828,24.821,25.287,25.1667,24.7891,26.6167,25.5857,26.6073,25.9652,25.89,26.2422,25.3786,25.2558,25.3111,25.1682,25.8068,25.1304,26.8996,25.4047,26.0472,24.1961,24.7498,25.7917
Lesotho,LSO,18.6472,19.7028,19.7019,17.6406,19.2022,18.3078,17.8322,17.7103,19.2598,17.9573,18.4908,17.8587,18.976,18.368,18.6698,18.6309,18.6045,18.5171,18.6355,18.6055,18.8005,20.0098,19.2172,20.1213,19.2454
Liberia,LBR,26.605,26.616,26.1306,26.6264,26.8819,26.5613,27.1538,28.1207,26.6638,26.7964,26.9508,26.7081,26.9511,27.3247,27.6911,26.86,27.3664,27.0147,26.9574,27.9242,27.3814,26.7404,27.3817,26.4558,26.824
Libya,LBY,29.7808,30.1439,29.9382,29.9965,31.5215,30.4871,31.5509,31.1451,31.5695,30.136,30.6865,32.6837,31.4605,30.6286,31.0606,31.8364,30.7378,31.1016,30.9692,30.8659,30.6343,30.7298,30.0439,30.7729,30.9525
Liechtenstein,LIE,12.7632,14.1454,11.5082,14.0234,13.7785,10.1436,12.3244,12.2274,11.6835,12.1976,12.762,11.8684,19.5587,12.0002,11.4383,14.9946,11.449,11.604,13.2537,13.5117,12.7971,13.4217,13.3966,11.103,14.9372
Lithuania,LTU,18.0273,18.6411,16.0503,20.0646,17.7643,18.737,19.3978,16.4201,19.9549,16.4637,20.7669,20.2642,19.952,18.2887,18.9623,20.3641,18.8198,17.8587,18.1034,21.5049,19.4792,19.1585,18.1536,20.2425,19.794
Luxembourg,LUX,19.5113,18.9213,16.8359,22.0004,21.1514,17.2738,20.9007,17.8664,19.629,18.4668,19.128,18.2238,23.4379,18.5984,18.548,22.0795,21.6375,18.161,19.4812,20.2128,17.7746,19.4614,20.5498,19.3803,20.0723
"Macao SAR, China",MAC,28.7968,29.3156,29.8687,28.35,28.7624,29.2781,28.1906,29.2374,28.525,28.5437,29.3781,29.3375,29.2656,29.6093,28.7437,28.9968,29.2468,28.625,28.9937,28.7437,29.4031,28.7062,28.1687,29.1187,28.8218
"Macedonia, FYR",MKD,19.5836,22.3641,20.9124,22.1618,21.2858,20.4272,20.1952,21.8173,21.4473,21.7668,22.2649,21.706,22.7559,20.7517,20.63,21.0985,22.8124,22.1847,21.5911,22.4462,21.6682,23.3191,23.1947,21.1031,22.9365
Madagascar,MDG,28.4414,28.1144,29.8178,26.4242,26.27,24.8861,25.7615,26.8465,25.9919,25.942,33.4216,36.282,25.2123,27.0739,30.6937,31.9481,32.0812,31.6927,32.6382,32.3425,32.1305,25.257,25.4055,31.6363,25.4341
Malawi,MWI,24.1771,25.1148,25.3227,26.0284,26.1776,26.1189,25.8365,26.0016,25.3039,23.8315,25.6851,25.0033,26.2185,25.067,26.0905,25.2089,25.3402,26.11,25.2431,26.4485,25.1333,25.5403,25.9367,25.2528,25.9711
Malaysia,MYS,26.4333,26.5495,26.1309,25.9299,26.312,26.3749,26.3692,27.2704,26.2418,26.5627,26.4303,26.7117,26.6005,26.5466,26.4427,26.1492,26.3374,25.9247,26.4153,26.8079,26.1345,26.2992,26.699,26.7645,26.7869
Maldives,MDV,29.1252,29.0726,29.1726,28.8676,28.9726,29.0726,28.8151,29.1726,29.0201,28.8676,28.8201,29.0201,29.0726,29.2777,28.9201,29.1726,29.2252,28.7151,29.1252,29.3777,28.6676,29.0201,29.1252,29.0201,28.7676
Mali,MLI,33.9143,33.9521,34.1178,33.8218,34.6347,33.7799,33.5808,34.0921,34.2787,34.3084,33.6418,34.2541,34.8827,33.9135,34.7213,34.1873,34.7091,34.0825,34.3478,34.821,34.4348,34.1415,34.6662,34.707,35.3688
Malta,MLT,26.7407,27.5756,27.5058,28.7361,27.3418,26.3407,26.7241,27.3558,29.1222,27.6932,27.5781,26.8124,28.6038,26.7493,26.6093,26.7302,27.3388,26.904,27.3915,27.2829,26.7026,28.5097,27.4954,27.0847,27.8941
Marshall Islands,MHL,27.9939,28.3285,28.1404,28.3667,27.9804,28.2928,28.4255,28.2205,27.9305,27.8812,28.4033,28.7916,28.7608,28.8608,28.5972,28.3501,28.3545,28.0732,28.603,27.72,28.5114,28.6019,28.6022,28.6152,28.6919
Martinique,MTQ,26.728,26.2814,26.4646,26.5932,26.541,26.2154,26.7165,27.0882,26.5684,26.3543,26.913,26.6746,26.4728,26.5168,26.9911,26.4407,26.4348,26.638,26.8304,26.7177,26.9769,26.5958,26.328,26.3985,26.7357
Mauritania,MRT,34.0778,33.3234,34.1932,34.0293,34.839,34.3019,34.4243,34.6427,34.7977,33.6277,34.4874,34.3469,34.3259,34.231,34.9432,34.6888,34.4709,34.0767,34.445,34.0868,34.7134,34.0085,35.0572,34.8786,35.1605
Mauritius,MUS,26.8347,26.5801,26.5619,25.919,26.513,26.0209,26.3066,27.0341,26.1648,25.8801,28.3901,28.5821,28.8481,27.0239,26.9283,26.4277,26.9648,26.4667,27.4157,27.3269,27.0708,27.4516,26.9829,26.9949,26.3564
Mayotte,MYT,27.559,27.9136,27.9227,28.0181,27.9772,27.859,28.1636,28.559,28.0636,27.6999,28.6,37.2954,28.6181,28.259,28.6454,28.3818,28.5227,27.9454,28.3454,28.6363,28.1045,28.1045,28.4954,28.359,28.3227
Mexico,MEX,25.8523,26.0012,25.723,26.1286,25.7958,25.8148,26.0849,26.9973,25.2334,25.9169,25.4716,25.7032,25.5522,25.5242,25.846,26.013,25.4277,26.0181,26.5491,26.0267,26.6588,26.127,26.1383,26.4365,26.4616
Micronesia,FSM,27.3978,27.586,27.0472,27.4107,27.6489,27.8741,27.3107,27.6107,27.2849,27.4483,27.7107,27.6489,27.4354,27.6731,27.886,27.6107,27.6354,27.6483,27.6107,27.2354,27.6096,27.8731,28.2612,27.7607,27.8483
Moldova,MDA,22.3508,24.2741,20.3574,23.2086,22.9588,21.1018,20.748,21.8213,23.863,22.5756,24.2157,23.9737,22.04,21.6605,22.3312,21.8493,24.1609,22.9436,23.429,24.5705,22.9063,24.7946,22.113,22.6874,23.9187
Monaco,MCO,19.3433,19.1933,18.3733,20.1116,19.465,17.65,18.9716,18.9283,19.1933,18.8016,19.6633,18.08,25.35,18.85,19.4783,21.52,18.475,19.2549,20.4066,21.025,19.19,20.4933,20.18,18.1,21.9783
Mongolia,MNG,18.0508,17.3064,16.5255,17.491,17.7225,18.5589,18.0348,18.3621,19.8429,19.7976,18.9003,20.4113,17.5381,18.7643,19.6467,18.1599,20.5229,19.3879,18.7562,20.2487,18.079,17.8741,17.9357,17.3702,19.6736
Montenegro,MNE,18.5875,21.2864,20.0356,21.0176,20.8164,18.9616,18.9296,20.3348,20.2114,21.1932,20.8935,20.1744,22.0658,19.6586,19.3713,20.617,21.528,20.6756,20.691,20.5047,20.8912,22.3162,21.7525,19.4366,22.2437
Montserrat,MSR,27.7535,27.3464,27.6035,27.7714,27.85,27.4107,27.6785,28.0964,27.7785,27.6357,27.7892,27.6107,27.2999,27.1035,27.5892,26.9071,27.1892,27.35,27.4607,27.3035,27.0964,27.1928,27.1392,26.9928,27.4857
Morocco,MAR,27.2535,26.3394,26.6258,28.029,26.702,26.6401,25.3479,27.1555,26.7652,27.1346,26.9478,26.2363,27.3795,27.1561,27.3755,27.8981,27.4805,27.3679,28.0573,28.0311,27.2353,28.2073,27.5021,27.102,28.0524
Mozambique,MOZ,26.6188,27.0699,27.0475,26.9663,26.9011,27.3784,26.8099,27.0206,27.1568,26.3762,26.9811,27.5465,27.0892,26.7738,27.329,27.1593,26.8358,27.0849,27.2977,27.7278,26.6842,26.6444,26.8353,26.8675,27.4978
Myanmar,MMR,26.0398,26.1465,25.7042,26.2715,26.6709,25.1853,26.3141,26.8644,26.215,25.5185,26.6841,25.735,25.9714,25.4494,26.4447,25.4197,25.3667,26.1668,26.112,27.3652,25.4682,27.0793,26.3168,26.4575,26.4813
Namibia,NAM,24.2461,24.786,24.7723,24.9665,25.5767,24.9032,25.2125,24.9252,24.3269,24.2105,24.636,24.8298,25.3033,24.8136,24.9343,24.6189,24.7822,24.865,24.755,25.2723,24.5746,25.5938,25.2738,25.4937,25.2453
Nauru,NRU,28.4,28.4,28.1,28.1,28.2999,28.1,28.0,28.0,27.9,28.0,28.0,28.2999,28.2,28.2999,28.2,28.0,28.0,28.0,28.1,27.9,28.0,28.1,28.2,28.1,28.1
Nepal,NPL,19.1408,17.895,18.6751,18.9613,19.2051,18.7989,18.9062,19.7001,18.798,18.8331,19.0714,19.5946,19.0705,18.8957,19.4625,19.1539,19.2382,18.5566,19.8152,19.7111,18.9598,20.3236,19.2107,19.764,19.422
Netherlands,NLD,18.8746,18.1956,16.0382,20.7911,19.9522,17.587,20.7256,16.6857,19.1032,17.6061,18.7523,18.9288,19.7129,18.9211,17.7108,21.777,17.1807,18.0664,18.8069,19.7419,17.0802,18.6993,19.1096,19.6708,18.7611
Netherlands Antilles,ANT,29.3032,29.338,29.5543,29.6891,30.1315,30.0141,29.6467,29.9663,29.9217,29.9609,29.85,29.6413,29.4989,29.2,29.5347,29.6456,29.3065,29.6402,30.0565,29.7728,29.5848,29.6227,29.913,29.7184,30.1684
New Caledonia,NCL,25.472,25.3886,24.5111,25.344,25.2478,25.7818,25.4966,25.7352,25.4885,24.703,25.4549,25.9778,25.1975,26.4152,25.8835,25.1759,25.3003,25.7429,25.8849,25.3124,25.428,25.2881,24.6097,24.7616,25.8962
New Zealand,NZL,14.7827,14.6884,13.7081,15.4235,15.5871,15.5685,15.2458,17.2762,16.2902,15.0741,15.284,15.1115,14.4351,15.5212,16.3186,14.9604,14.8454,15.7155,15.5658,15.7569,15.5568,14.6312,14.8366,14.932,15.7448
Nicaragua,NIC,27.3228,26.8284,26.5034,26.5036,26.3017,25.8358,26.9766,27.56,25.9778,25.9999,26.5154,26.7292,26.8486,26.7134,26.828,26.4442,26.5393,26.8898,27.1021,27.0441,26.7237,26.2891,26.3086,26.5524,26.6197
Niger,NER,33.5553,33.5489,33.5204,33.0687,33.9405,33.7461,33.8644,34.8106,33.6798,33.6074,32.833,33.5201,32.5237,33.3707,33.0625,33.7202,33.7793,33.4975,34.0107,34.7344,33.7318,33.7399,34.2269,34.7933,34.631
Nigeria,NGA,30.1904,30.2265,29.9883,30.2273,30.1614,30.1648,29.4383,31.4142,30.45,30.363,30.3685,30.4944,30.5848,30.5078,30.9626,30.2,30.9798,29.8854,30.8166,31.5659,30.3848,31.1647,31.3224,30.8739,30.0922
Niue,NIU,26.65,26.15,25.7,26.65,27.1,27.0,27.3499,27.6,26.8499,27.1,27.4,27.2999,27.7,26.75,27.4,26.85,27.0499,27.2,27.7999,27.2999,26.2999,26.45,26.65,26.8499,26.95
Norfolk Island,NFK,22.6,22.6,21.7999,23.2,22.2999,23.7999,22.5,24.1,23.2,21.9,22.7999,22.2,22.0,23.1,22.2999,22.4,22.2,22.1,23.2999,22.7,22.7999,22.7,22.0,22.0,22.7
"Korea, Dem. People’s Rep.",PRK,20.9796,21.0914,19.3718,23.6633,21.0106,20.5583,22.9932,20.5514,22.239,22.6151,21.9455,21.1588,19.984,20.9204,21.2427,21.917,21.4944,21.4035,20.7099,21.3345,21.0588,21.0601,21.9896,21.8131,21.4004
Northern Mariana Islands,MNP,28.9,29.0,29.1,29.1,28.2,28.2,28.1,28.2,28.1,28.5,28.4,28.4,28.2999,28.4,28.4,28.4,28.4,28.2999,28.4,28.2,28.5,28.5,28.6,28.4,28.5
Norway,NOR,12.7969,11.6812,11.5421,13.4687,11.1301,13.1122,13.9461,12.0283,11.9868,11.7019,12.127,13.7379,14.8857,12.7317,13.6389,13.4865,12.8026,13.1883,12.671,12.9337,12.9184,11.5638,12.6907,15.3091,12.765
Oman,OMN,29.7105,30.5991,30.6175,30.1088,30.1911,29.989,30.0823,30.9733,29.514,30.298,31.0978,29.9371,30.727,30.06,30.4948,30.8769,31.0088,30.3546,30.7298,30.9274,30.207,30.3476,30.21,30.9386,31.1371
Pakistan,PAK,29.328,29.392,29.0016,29.5714,29.6044,28.4834,29.301,29.0515,29.2017,29.0542,29.2464,29.6382,29.7465,28.9639,29.4678,29.5377,28.879,29.5725,29.379,28.859,30.0301,29.7087,29.7776,30.2319,29.2538
Palau,PLW,28.1598,28.1412,28.3005,28.3095,28.2095,28.2825,28.5005,28.7005,28.3322,28.491,28.7407,28.7945,28.3412,28.5095,28.291,28.5544,28.6544,28.191,28.3005,28.0502,28.0137,28.3544,28.5005,28.5502,29.0502
Panama,PAN,26.6471,27.0923,26.738,26.6919,26.5291,25.9898,26.7251,27.4766,26.04,25.8681,26.4923,26.4695,26.8527,26.3675,26.5603,26.3663,26.252,26.1087,26.5434,27.1792,26.4939,26.2282,26.4929,26.4819,26.5231
Papua New Guinea,PNG,25.9617,25.8738,25.8748,26.0989,25.7905,25.5609,25.6571,25.5866,25.4843,25.605,25.6593,25.7863,26.2914,26.2317,25.7073,25.4379,25.5669,25.6638,25.5352,25.5724,25.6516,25.6185,25.5175,25.7089,25.5958
Paraguay,PRY,27.9082,27.2126,27.594,28.1329,27.6424,27.5379,27.8385,28.8522,27.833,28.4612,27.8661,27.9425,28.1399,27.9299,27.2694,28.0769,27.8051,27.9267,29.0359,28.3468,27.9857,28.3799,28.5501,28.0744,28.072
Peru,PER,20.475,20.9657,20.2341,20.4138,21.0147,20.0543,21.0253,21.7391,20.0367,20.5714,20.3277,20.4476,20.7692,20.7405,21.0776,20.4858,20.7907,20.1867,20.8549,21.1227,20.2858,20.5565,20.293,20.3996,21.0716
Philippines,PHL,27.1703,27.1698,27.2267,27.1559,27.2161,26.6209,26.7903,27.5619,26.7472,26.9195,27.2026,27.2014,27.1333,27.3095,27.2325,26.8008,27.3483,26.3212,26.3604,26.9849,26.5435,27.3828,27.4858,27.3294,27.3524
Pitcairn Islands,PCN,23.9,22.7,23.7,23.6,24.0,24.1,24.2999,23.0,24.4,24.6,23.2999,23.6,23.1,23.6,23.2999,23.9,23.2999,23.2,23.7999,23.5,23.2999,23.6,23.2999,23.2999,23.5
Poland,POL,19.1484,20.875,16.68,21.0901,20.0374,18.2452,18.939,17.4971,20.1535,18.2394,20.0684,20.3807,19.7179,19.097,19.681,21.0669,18.9712,18.957,19.4567,21.0241,18.8,20.0057,19.6347,20.5528,20.6301
Portugal,PRT,24.0653,22.9872,22.6046,22.1665,23.0072,22.6975,22.2421,23.8657,22.7982,22.3839,21.9398,21.1393,24.323,23.0179,23.4336,23.6729,21.7526,21.6825,23.4925,24.2227,22.6212,22.7436,22.8613,22.2465,22.8051
Puerto Rico,PRI,26.9765,26.9042,27.2402,27.0232,27.418,26.6125,26.8761,27.3124,26.8437,26.7763,26.9286,26.7612,26.7801,27.1199,27.0688,27.0464,26.9827,27.1503,27.3749,27.3174,26.5521,27.7142,27.2356,27.4708,27.3938
Qatar,QAT,34.3304,35.4868,35.7993,36.2847,35.7079,36.7437,36.5103,37.1797,36.6285,36.6413,36.2406,36.6571,36.2725,36.7523,35.9729,36.7719,36.5999,37.163,37.8233,37.3411,37.2842,37.5588,36.7173,36.8382,37.0959
Reunion,REU,41.4237,38.7872,41.7386,40.9346,41.6427,40.7737,40.4818,42.2116,40.7508,40.8278,47.8472,47.958,47.7283,42.0427,43.9851,41.1967,41.8846,40.9886,42.1346,42.0197,41.8967,41.8008,41.5737,41.6737,23.8607
Romania,ROM,20.2824,22.473,19.4695,21.2989,21.4993,19.2327,18.9242,20.1098,21.3495,21.2957,21.385,21.9614,21.5623,20.1991,20.1592,20.8275,22.4356,21.2808,21.4724,21.9219,20.9218,23.1733,21.5348,20.5694,22.3082
Russian Federation,RUS,15.9245,14.0742,15.2002,14.745,14.9022,15.4756,14.2302,16.1766,15.7157,14.9959,15.8479,15.6632,15.405,15.0896,15.8187,15.0907,15.577,15.1841,14.9325,15.9817,15.7366,16.2052,15.6622,14.8661,15.1385
Rwanda,RWA,20.0648,20.1781,21.173,19.8167,21.3034,20.0689,20.4109,20.5313,20.6311,20.8904,22.1951,21.2849,21.5817,21.2635,22.2249,21.2377,21.5876,21.4484,22.1787,21.7434,21.2771,22.1276,21.6335,21.5017,21.4652
Samoa,WSM,27.8447,27.6171,27.6287,27.9716,27.7606,28.385,28.8126,29.5805,28.3571,28.5855,28.8126,29.4126,29.2973,28.8847,29.0286,28.6579,28.7126,28.8571,29.1797,29.0402,28.1447,28.0723,28.4003,28.3118,28.4839
San Marino,SMR,22.4766,23.1572,22.6773,23.2504,23.0453,20.7942,21.988,22.6001,22.9615,22.5883,23.6277,21.7298,24.4883,22.2512,22.5049,24.2421,22.1736,22.584,23.5531,23.3603,23.0132,23.7928,23.3109,20.8158,24.3056
Sao Tome and Principe,STP,25.2071,25.2823,24.7942,25.0457,25.1813,25.2694,24.9685,25.7179,25.2586,25.508,25.4209,25.408,25.5338,25.7338,25.6705,25.1951,25.3951,25.4071,25.3565,25.4586,25.2576,25.3576,25.5586,25.4586,25.4586
Saudi Arabia,SAU,31.6809,32.1108,32.5202,32.6224,33.0895,33.2873,32.8399,34.2653,33.3613,33.8399,33.7706,33.3558,33.5316,33.4074,33.1904,33.6387,33.223,32.9776,33.6147,33.9385,33.943,34.3729,33.032,33.7543,34.5059
Senegal,SEN,30.9896,31.0208,32.6052,31.2673,31.5343,31.1666,31.6567,32.8891,31.4696,31.8265,31.6388,31.7845,32.0823,32.2389,32.1138,30.9506,32.3436,32.7116,31.9458,32.918,31.6993,31.9058,32.6314,31.5763,32.8766
Serbia,SRB,20.8924,23.7147,21.7858,22.6854,22.816,20.6349,20.0235,21.9242,21.4145,23.5443,22.6617,22.5709,23.9729,21.393,21.0264,22.6582,23.7733,22.6021,22.5554,22.596,22.9031,24.4046,23.6786,21.2545,23.8609
Seychelles,SYC,28.5141,28.4286,28.2427,28.4572,28.4286,28.3572,28.429,28.7572,28.3286,28.2427,28.4286,28.4427,28.4858,28.2431,28.5286,28.1863,28.5286,28.2572,28.3713,29.0572,28.6431,28.529,28.3282,28.5282,28.7854
Sierra Leone,SLE,28.1336,27.7993,27.5949,27.5587,28.0977,27.4636,28.0531,29.2805,27.7649,28.4661,28.2217,27.8584,28.8105,28.5514,28.9717,28.1431,28.5809,28.542,28.346,29.1583,28.2177,28.0571,28.7086,27.7149,27.8182
Singapore,SGP,28.4593,28.6372,28.5338,28.3016,28.6627,28.5542,29.2169,29.4423,28.4813,28.6169,28.5406,28.9372,29.1813,29.0186,28.7915,28.4508,28.3762,28.7762,28.9016,29.2152,28.3694,28.5762,29.0559,28.883,28.7406
Slovak Republic,SVK,18.9959,21.2646,17.8335,20.7012,20.2396,17.2884,18.064,18.074,19.0579,19.3245,19.4091,19.878,20.2233,18.1937,18.4444,20.5978,19.6022,18.5325,19.5189,20.1021,19.2995,19.9505,19.6914,19.4063,20.8045
Slovenia,SVN,19.45,21.7893,19.0634,20.981,20.5504,17.9099,18.4962,19.6088,19.1053,20.2356,20.4413,19.0532,21.6082,18.7409,18.8462,21.244,19.9166,19.4425,20.333,20.6664,20.4685,20.9623,20.8971,18.5108,21.7177
Solomon Islands,SLB,26.2086,26.3087,26.5534,26.7522,26.5117,26.2715,26.1908,26.331,26.2731,26.2829,26.2052,26.3224,26.4487,26.3208,26.1973,26.2027,26.2018,26.2037,26.3031,26.4169,26.2013,26.1963,26.1914,26.1904,26.2025
Somalia,SOM,28.3922,28.5546,28.1019,28.8712,28.4649,29.4439,28.0799,28.7645,28.4865,28.5975,28.7502,29.1498,29.3224,28.9832,28.6791,28.5289,28.9546,28.3623,29.0635,28.7398,28.9886,28.6859,29.1488,28.7437,28.7588
South Africa,ZAF,23.2914,24.3328,24.2447,22.8568,24.6054,23.6208,23.0675,23.9108,24.0429,23.0132,23.2711,23.0563,24.165,23.7345,24.0892,23.8633,24.1109,23.6587,23.715,23.733,23.5616,24.6496,24.0547,24.612,24.174
"Korea, Rep.",KOR,23.1832,24.2988,21.2068,26.9825,25.3704,24.203,24.6568,24.0522,23.6102,25.2268,25.0792,23.5979,22.8412,24.2663,24.1415,25.5454,25.0812,24.761,23.4573,25.4531,24.0096,25.2064,26.3478,24.4445,24.4638
Spain,ESP,24.3433,23.2206,22.7904,23.9897,23.5549,22.8975,22.9773,23.7988,23.6134,22.5476,23.2844,22.1446,24.5703,23.1253,23.6546,24.6083,22.3353,22.8777,24.2423,24.1818,23.4662,23.7227,23.8155,22.6651,24.73
Sri Lanka,LKA,28.8279,28.2999,28.1355,28.4444,28.1063,29.1089,28.251,29.2232,27.9745,28.7615,29.1225,28.5628,28.4284,28.3855,28.4651,28.3005,28.689,28.1575,28.6047,29.0805,28.6812,28.451,28.7085,29.1595,28.512
Saint Helena,SHN,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6
"Saint Kitts and Nevis, Federation of",KNA,26.975,26.5,26.85,26.9,26.975,26.575,26.8,27.275,26.9,26.725,26.9,26.7,26.475,26.35,26.775,26.15,26.4,26.575,26.75,26.5499,26.225,26.5499,26.4499,26.35,26.675
Saint Lucia,LCA,28.2111,27.6111,27.8888,27.8666,27.8111,27.5888,28.0666,28.4,27.8666,27.7555,28.2222,28.0777,28.0888,27.9666,28.4333,27.9222,27.9,28.0444,28.2444,28.3666,28.5444,28.1888,27.8111,28.0222,28.2111
Saint Vincent and the Grenadines,VCT,29.12,28.57,28.94,28.5,28.84,28.41,28.92,29.24,28.82,28.57,29.01,28.8699,29.1,28.61,29.2199,28.93,28.92,28.94,29.18,29.46,29.26,28.96,28.7999,29.11,29.11
Sudan,SDN,30.1594,30.0929,29.8311,30.2351,31.4228,31.0967,30.888,31.6112,30.7072,31.152,31.5094,31.0065,31.8282,32.3174,31.2579,31.2357,32.5149,31.3536,31.808,32.2106,31.6312,32.085,31.9609,31.5177,31.6268
Suriname,SUR,26.2545,26.1603,26.0747,25.9232,26.9502,26.8846,28.0338,27.456,27.0502,27.1471,27.4372,27.1428,27.1479,27.1572,27.3705,27.3871,26.9011,27.0447,27.1578,27.4472,26.8784,27.1618,27.0878,27.2481,27.9532
Svalbard & Jan Mayen Islands,SJM,3.80023,3.59428,5.23139,3.41466,3.97435,3.24425,3.25185,5.91085,4.09556,3.94582,3.98829,4.81571,4.66045,5.31711,4.91425,5.19109,5.1786,4.07075,5.2479,4.36699,4.6078,4.38639,5.10049,4.82922,5.53976
"Swaziland, Kingdom of",SWZ,23.8296,25.2387,24.2129,23.186,24.3167,23.7714,23.8373,24.0844,24.0041,23.9055,23.723,23.9277,25.081,24.3207,24.4956,24.5571,24.6861,24.253,24.0047,24.3261,24.2811,24.9613,25.1442,24.7576,24.1441
Sweden,SWE,14.7096,13.7305,13.0317,16.1228,12.8935,14.7811,15.9735,13.2975,14.1672,13.2166,14.292,15.5782,16.7586,13.7676,15.5414,15.6212,14.0235,14.7833,14.2212,15.512,15.468,13.5347,14.0857,17.2905,13.8225
Switzerland,CHE,17.0974,17.262,15.0083,18.2101,17.6508,14.3671,16.5585,15.4864,16.1263,15.6899,16.0171,16.3954,25.0993,15.9175,16.1147,20.1304,17.3854,15.5689,16.6452,17.0836,16.0004,17.1203,17.5772,14.7691,18.7336
Syrian Arab Republic,SYR,28.4159,29.148,29.4755,29.3036,29.1685,30.6991,29.1826,30.7674,30.1118,31.8459,30.4035,30.2018,30.5969,30.143,30.0747,30.3586,30.6249,30.4565,29.5637,31.5554,30.3502,30.8423,29.1083,29.9206,30.7013
Tajikistan,TJK,15.9466,15.3293,14.9858,15.7417,16.072,15.1699,16.7588,15.9147,16.5354,15.9648,15.7995,16.3718,16.5636,15.8134,16.4812,16.4181,15.7601,16.7322,16.0139,16.1183,16.6882,16.7062,16.6995,16.2333,17.347
Tanzania,TZA,23.783,24.0671,24.471,24.253,24.8671,24.0038,24.4914,24.8218,24.0876,24.1679,24.4455,24.8515,25.2029,24.9513,25.3055,24.9418,24.7784,25.1827,25.0577,24.977,24.9042,25.2131,24.8734,24.6826,25.2576
Thailand,THA,29.7352,30.4306,29.0094,29.5512,29.7434,28.2029,28.9466,29.9665,28.0757,28.3145,30.4647,29.5588,29.7258,29.8418,29.5305,28.6076,28.9388,28.6817,28.775,30.3658,27.7868,29.1547,29.7695,29.3508,29.8107
"Bahamas, The",BHS,28.634,28.4803,28.44,28.4143,28.4751,28.4764,28.49,29.2712,28.8904,28.6428,28.6955,28.6795,28.7776,28.7512,29.708,28.5385,29.1668,28.6326,29.433,29.3059,29.0085,29.0266,28.5462,29.4242,29.4369
"Gambia, The",GMB,30.2312,29.9192,31.2205,30.1563,30.2663,30.2468,30.3612,31.7425,30.2787,30.7613,30.7671,30.541,30.5759,30.7671,31.3638,30.1123,31.1317,31.454,30.4208,31.5509,30.457,30.6175,31.0006,30.3562,31.0932
Timor-Leste,TLS,26.7525,26.7481,26.6326,26.764,26.5452,26.4544,26.8006,27.3111,26.4505,26.6471,26.7954,27.5188,26.6606,26.6496,27.4442,26.3154,26.4472,27.3873,26.2574,26.7918,25.7133,26.2897,26.4244,26.4215,26.6804
Togo,TGO,29.6097,30.1001,29.3675,30.0431,29.712,29.9381,29.351,30.7551,29.7446,29.8834,30.2234,30.0331,30.3386,30.0552,30.4355,30.177,30.1476,29.6423,29.9003,30.6104,30.0889,30.1403,30.1548,29.9149,30.0818
Tokelau,TKL,28.7785,28.6357,28.7214,28.6428,28.5464,29.1178,29.3607,29.7107,29.0214,29.1642,29.275,29.4392,29.3464,29.2071,29.3142,29.3142,29.2928,29.1821,29.2964,29.1321,28.9357,28.975,29.0964,29.1285,28.9178
Tonga,TON,26.8725,27.0507,25.9175,26.9958,27.4232,27.545,27.845,28.0973,27.1797,27.6668,28.3435,27.7683,27.7523,27.8274,28.174,27.6,27.745,27.6958,28.6232,27.6709,27.2057,27.4725,27.2668,27.6668,27.8668
