Country,Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Kazakhstan,KAZ,-12.422,-8.6402,-11.831,-16.286,-12.002,-15.86,-10.899,-14.434,-9.1025,-9.8451,-11.16,-14.604,-10.662,-9.6675,-14.93,-18.48,-10.006,-18.525,-11.327,-14.614,-15.355,-17.277,-9.9478,-15.711,-10.081
Kenya,KEN,22.7778,22.6085,22.772,22.9638,23.2386,23.1048,23.3882,23.043,23.1219,23.5271,22.9756,23.5956,23.6196,23.6934,23.4887,23.499,22.8066,23.2208,23.7839,23.3629,23.645,23.2154,23.214,24.0209,24.2829
Kiribati,KIR,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2
Kosovo,XRK,-2.3838,-1.8502,-2.0582,-0.0606,-2.0281,-1.8631,-0.4533,-2.2896,-1.5618,-4.4571,-3.7153,-2.361,-4.3082,-2.887,-3.2074,-3.5604,-1.6743,-0.8584,-1.79,-1.3995,-1.5686,-4.0064,0.01364,1.39579,0.12232
Kuwait,KWT,12.2374,10.2195,11.285,12.3532,13.1614,13.6063,13.0725,11.9699,14.1429,12.9842,12.3901,12.7436,13.5554,11.8757,12.4466,11.1525,10.9169,10.0852,12.0961,15.59,12.9829,12.6991,13.8301,12.0803,13.1305
Kyrgyz Republic,KGZ,-13.012,-11.279,-12.471,-12.989,-14.389,-14.217,-10.468,-12.937,-11.327,-10.269,-12.366,-11.386,-10.275,-10.021,-12.967,-15.141,-10.302,-18.072,-11.603,-10.299,-13.085,-14.939,-11.601,-14.852,-10.859
Lao PDR,LAO,19.8868,17.9046,18.2931,20.3159,18.8837,18.8857,19.1747,20.7121,17.3186,20.2028,20.2547,19.4172,19.0004,19.6962,19.4315,19.8749,18.7549,17.8245,17.8178,20.6544,17.6308,19.8692,17.3223,18.0479,19.0413
Latvia,LVA,-4.4111,-0.6392,-4.2329,-10.196,-6.7164,-9.0348,-4.491,-3.479,-4.8696,-2.5867,-7.0291,-8.1492,-6.132,-6.3854,-5.4742,-7.4297,-8.0479,-1.2575,-4.0765,-11.283,-8.7316,-9.0143,-6.1327,-6.7541,-1.1865
Lebanon,LBN,6.80601,3.94713,5.76889,6.13244,7.84675,7.49377,5.14652,6.48223,8.34284,6.34001,8.45856,6.21862,7.01346,6.94063,7.85677,6.97129,6.83862,4.31824,7.14004,10.0065,7.71897,6.47695,7.08942,9.2389,7.02035
Lesotho,LSO,6.57098,6.48702,7.32104,5.86491,6.4563,5.38572,6.44414,6.49609,7.65077,6.61958,6.91412,6.38715,6.49261,5.90097,8.03703,7.06037,6.82583,7.77802,6.41126,6.93225,6.03731,7.23761,7.75198,7.33333,7.2308
Liberia,LBR,23.7641,23.7232,24.1619,23.8118,24.3861,24.3553,24.2295,24.2556,24.4145,24.2382,24.1041,24.2583,24.331,24.2148,24.336,24.4762,23.9476,23.6285,24.0473,24.5126,24.1409,24.0312,23.9988,24.126,24.5551
Libya,LBY,12.2674,11.625,11.158,12.5319,11.2699,14.4964,13.4337,13.2146,13.5876,12.0179,13.3698,11.4962,13.7956,13.076,12.0865,12.9227,13.0872,11.9325,14.9426,15.244,13.2373,12.0096,13.1403,13.6617,12.5225
Liechtenstein,LIE,-6.4283,-3.6897,-4.1628,-3.7946,-5.1063,-5.9935,-3.533,-3.735,-5.9771,-5.2577,-5.7014,-3.9001,-6.2924,-4.7,-7.1427,-5.8268,-3.5203,-3.6571,-5.2322,-6.5511,-4.296,-7.5935,-6.6358,-2.5134,-3.9975
Lithuania,LTU,-4.5948,-0.7589,-3.7354,-7.7988,-6.7044,-8.1912,-4.0638,-3.7295,-3.8653,-2.5079,-6.0703,-7.9477,-5.737,-7.1621,-5.3134,-7.1353,-6.7478,-1.0508,-3.4643,-10.7,-7.6843,-8.8661,-6.4442,-5.9624,-0.7758
Luxembourg,LUX,-0.9197,1.43531,0.1081,1.77555,0.36403,-0.4527,-1.8995,2.49027,1.93351,2.38799,1.22056,1.83384,0.65182,1.24273,0.37495,-0.3365,2.62734,1.74962,-0.7867,-1.8853,2.65596,-0.6906,0.25262,3.45528,1.73604
"Macao SAR, China",MAC,16.025,14.7656,13.6218,16.7906,14.9281,14.1812,15.1218,15.2531,15.6375,14.8562,16.7625,16.5781,15.6031,16.0343,14.8687,16.1687,15.7656,12.6281,14.5687,15.8968,12.1031,13.5906,15.0312,14.7531,15.8937
"Macedonia, FYR",MKD,-1.7596,-0.9662,-0.9528,0.35735,-0.9828,-0.7692,0.63687,-1.3838,-0.2305,-3.5467,-2.8746,-1.6394,-2.8822,-1.6985,-1.3937,-2.552,-1.0126,-0.5708,-0.1465,0.19953,-0.6829,-2.1215,0.48137,1.83922,0.78636
Madagascar,MDG,18.8353,18.8671,18.1242,18.4163,19.6779,18.6927,19.1548,19.3429,18.7958,19.5112,20.9395,19.6296,19.0286,18.9363,19.1094,19.9337,19.9645,20.0561,20.7367,19.8561,19.7774,19.5466,19.3776,19.7488,20.0339
Malawi,MWI,17.8491,17.9573,18.2284,17.0812,18.7315,18.0988,18.3118,18.8288,18.0886,17.822,18.3804,18.6214,17.697,18.3546,18.2434,18.5428,18.324,18.4472,18.0259,18.8071,18.2091,18.444,18.3157,19.1036,19.1957
Malaysia,MYS,24.9131,24.6765,24.9794,25.2837,24.9393,24.6618,25.0227,25.2932,25.1357,25.1584,25.2244,25.4161,25.133,25.1496,25.0884,25.2179,25.0326,24.7992,24.8382,25.0727,24.9226,25.4521,25.3521,24.5515,25.0983
Maldives,MDV,27.6253,27.405,26.9949,27.31,27.5626,27.41,27.7151,27.5626,27.61,27.5525,27.705,27.8676,27.5626,27.7151,27.705,27.4626,27.6778,27.5575,27.705,27.51,27.5778,27.8201,27.4728,27.6626,27.7575
Mali,MLI,21.2019,19.5778,20.1276,19.8794,19.3262,23.1426,23.0275,22.0811,21.8216,22.2108,21.7371,21.7956,21.9063,22.2969,21.2083,21.2142,21.6375,19.5308,20.1134,23.3433,21.3387,20.3755,21.5928,22.1357,20.9795
Malta,MLT,11.609,11.7189,11.3556,13.2657,11.7571,12.5733,13.1088,12.8123,11.2569,11.0123,12.5365,11.3064,10.289,12.0715,10.6037,11.9926,13.8458,13.087,11.3162,13.1681,11.8544,10.1951,12.2174,13.6865,12.0767
Marshall Islands,MHL,27.197,26.8859,27.1637,27.5804,27.2185,27.4995,27.5241,27.1409,27.074,26.9903,27.2651,27.7526,27.7564,28.2061,27.8614,27.649,27.7706,27.3731,27.4804,27.3745,27.3745,27.6735,27.8948,27.3745,27.5813
Martinique,MTQ,23.6351,24.1015,23.677,21.793,23.2888,24.1755,24.0218,24.5537,23.1628,23.256,23.3263,23.8295,24.2563,24.0979,23.9539,23.5287,24.0065,23.3822,23.5943,24.4947,23.6377,23.8059,24.1569,23.9156,24.089
Mauritania,MRT,21.695,19.1378,20.1778,19.0388,19.0527,20.5136,21.8549,20.3491,19.8069,20.5454,21.5656,21.5791,20.2325,21.302,20.5541,19.6986,21.055,19.8457,18.9814,22.8976,20.9935,20.2434,20.7867,20.6931,20.8147
Mauritius,MUS,19.8402,19.4217,19.6971,20.2565,20.3089,19.877,20.4728,20.105,20.418,20.1301,20.7495,20.6625,20.0854,20.6402,20.6534,20.5698,21.2944,20.586,20.9566,21.1627,21.2668,21.6547,20.7222,21.5378,21.456
Mayotte,MYT,24.0,23.7045,23.4,23.7999,24.3772,23.9818,24.1045,24.5227,24.0818,24.0,24.9181,24.2363,24.0818,24.0181,24.7545,24.3636,24.1818,24.1409,24.5181,24.6045,24.3772,24.1227,23.8272,24.8636,25.2954
Mexico,MEX,15.2535,14.4376,16.1243,15.6332,15.8017,15.4748,14.8357,15.8194,14.5567,15.0129,15.025,15.2972,15.2039,15.151,15.8088,15.0476,14.2711,14.968,15.1513,14.8405,14.9907,16.1399,15.2885,15.6532,15.5667
Micronesia,FSM,26.0967,26.0214,26.2096,26.6349,26.772,26.5338,26.6343,26.272,26.2967,26.5472,26.6978,26.9962,26.8967,27.072,27.1472,26.6967,26.7714,26.2338,26.4714,26.8225,26.8472,26.5209,27.1472,26.6338,26.9849
Moldova,MDA,-2.2285,-1.9919,-1.9187,-1.206,-3.7717,-6.6709,-4.597,-4.6809,-0.2209,-3.4634,-6.05,-6.4844,-5.7987,-4.0773,-3.0776,-6.6161,-0.6276,-1.4815,-1.4083,-5.631,-3.019,-8.1805,-2.5934,-1.7453,-0.3628
Monaco,MCO,2.01,3.28666,2.06,2.34833,1.555,2.05333,3.17166,2.73,2.19333,1.80666,2.11666,3.38166,1.61166,2.87333,2.04833,2.86833,5.15166,4.46333,3.32833,2.595,4.25,1.71666,2.51333,5.32833,2.84833
Mongolia,MNG,-20.187,-18.078,-21.062,-18.32,-19.027,-20.864,-18.855,-21.074,-18.174,-23.304,-21.644,-20.113,-19.414,-19.291,-23.954,-19.335,-17.831,-23.339,-19.627,-24.561,-25.449,-23.909,-19.994,-17.888,-15.904
Montenegro,MNE,-1.8761,-1.5479,-1.9625,0.31592,-1.1403,-1.2806,0.47388,-1.1258,-1.6425,-3.4133,-2.7565,-1.7015,-3.8685,-2.2916,-3.1334,-2.7678,-0.8649,0.2895,-1.0342,-1.2665,-0.7647,-3.5829,0.57398,2.13274,0.57899
Montserrat,MSR,24.6857,25.1428,24.7999,24.6142,24.6071,24.8464,24.7642,25.7571,23.8071,24.325,24.6035,24.5571,24.9642,24.2785,23.9142,24.5035,24.3214,23.75,23.9071,24.8035,23.975,24.1321,24.6642,24.5571,24.6535
Morocco,MAR,9.01209,8.92839,8.64221,9.01531,9.45103,10.5471,11.2363,9.79822,9.45778,8.79007,10.9267,11.3909,9.31045,10.1113,7.95426,8.21002,10.3364,9.6246,8.82887,11.1444,10.4396,8.30048,10.1836,10.3945,9.1919
Mozambique,MOZ,20.0196,19.9412,20.0076,19.5614,20.0086,19.4704,19.8674,20.2019,19.9525,19.5462,20.224,20.3785,19.3112,19.849,20.1614,20.307,19.7541,20.1355,19.5893,20.3991,19.8447,20.0301,19.9788,20.5564,20.9729
Myanmar,MMR,18.2506,17.2113,17.5954,18.7402,18.1865,18.2998,17.3392,18.1348,18.5237,18.6199,18.5827,18.5997,18.1687,18.5458,18.4246,18.3145,18.1511,18.7183,18.6208,19.7026,18.3576,18.6494,17.9155,17.5579,18.3787
Namibia,NAM,15.144,14.9352,15.3269,14.0396,13.8499,13.6277,15.2461,14.5542,14.9659,15.3729,14.2006,14.3213,14.8597,14.2076,15.5578,14.9893,14.4641,15.0492,14.6809,15.7888,14.02,14.9777,15.5262,15.1179,15.0495
Nauru,NRU,27.2,27.4,27.2,27.4,27.2,27.2999,27.2999,27.2999,27.2,27.4,27.4,27.5,27.5,27.5,27.4,27.4,27.2999,27.2,27.2,27.2,27.2999,27.5,27.4,27.5,27.4
Nepal,NPL,2.12771,3.45378,3.78688,4.50568,1.77234,4.39367,3.39685,3.13597,4.52924,4.07819,4.7776,4.02905,4.52399,4.31418,4.40056,6.42022,4.88015,4.63113,5.99344,4.37169,3.94616,2.81453,3.36458,4.2314,2.54133
Netherlands,NLD,-0.557,2.77212,2.1336,1.49693,-0.4029,-0.3756,-1.0605,3.67413,2.98551,4.18153,2.77313,2.85399,1.68219,3.27974,2.20294,1.26428,4.14149,2.7564,0.83561,-1.0665,3.20495,0.59304,1.4808,4.92622,3.3731
Netherlands Antilles,ANT,26.2402,26.5673,26.7804,26.8054,27.5206,27.2217,26.7391,27.5478,26.9771,26.1967,27.3304,26.9336,27.0858,26.3391,26.1587,26.0771,26.8054,26.4337,26.1935,26.8239,26.0477,26.3336,27.063,26.3281,27.2162
New Caledonia,NCL,19.1219,18.9339,18.8808,18.0896,19.2388,18.9837,18.2136,20.5718,18.823,18.8998,18.9718,18.7886,18.4689,18.5984,18.5082,18.4211,18.9847,19.5352,19.0482,19.7796,19.3687,18.7253,19.0061,18.5555,18.9401
New Zealand,NZL,3.9125,4.28304,4.82651,4.09384,3.38142,4.16668,4.28844,5.48558,5.27223,5.75919,3.84283,4.90818,3.9863,3.96454,5.05082,4.21618,4.81954,5.06282,4.24751,4.52053,4.6672,4.93255,5.45085,4.71599,4.15309
Nicaragua,NIC,23.6675,23.5778,23.5527,23.469,23.4803,23.0424,23.2078,23.2413,23.1003,22.858,23.5813,24.3096,23.4578,23.8425,23.7885,24.1078,23.6426,23.8456,24.3903,23.2279,24.0475,23.3936,24.2655,23.9001,24.2069
Niger,NER,18.8335,17.886,17.0788,18.123,17.1966,20.616,19.9142,19.2972,20.1719,19.1752,19.0843,18.1262,20.0503,20.1598,18.7121,19.04,18.4068,16.7472,21.0915,20.891,19.4374,19.2674,20.1302,20.3531,18.0647
Nigeria,NGA,24.5467,23.8053,23.4309,23.4845,24.0455,24.9242,24.8832,25.0129,24.8734,24.4234,24.3689,23.9141,24.849,25.4628,24.7195,24.2445,24.2041,23.3886,25.8083,25.482,24.7615,25.1801,24.9921,25.1208,23.8596
Niue,NIU,22.5999,23.0499,22.45,22.0499,23.7,23.75,22.85,23.2999,23.35,23.25,23.75,23.45,23.0499,23.2999,23.25,23.0999,23.15,22.75,22.95,23.0999,23.15,23.15,23.35,22.85,22.7
Norfolk Island,NFK,16.0,15.5,16.1,15.1,15.3,16.4,14.9,16.9,15.7,16.0,15.9,15.4,15.1,15.2,15.9,15.3,16.2,15.7,15.8,15.7,16.0,16.0,15.9,15.7,15.8
"Korea, Dem. People’s Rep.",PRK,-12.573,-9.1344,-11.27,-11.492,-10.17,-11.194,-12.555,-11.508,-9.5061,-13.453,-14.363,-9.2002,-11.593,-10.502,-12.357,-10.789,-8.9341,-11.387,-10.73,-12.441,-15.223,-12.754,-12.748,-10.661,-9.7456
Northern Mariana Islands,MNP,26.4,26.2999,26.2999,25.9,25.9,26.2,25.9,26.0,26.2,26.2999,26.2,26.1,26.1,26.2,26.1,26.2,26.1,26.2,26.1,26.0,26.2,26.2999,26.2999,26.2,26.1
Norway,NOR,-9.3141,-4.6355,-7.6955,-10.79,-9.4653,-10.558,-7.4175,-7.0981,-8.5926,-6.0265,-10.292,-8.61,-10.56,-8.9305,-6.9641,-8.3256,-9.8273,-5.1072,-9.7001,-11.829,-9.9694,-9.1653,-8.2789,-8.5719,-7.031
Oman,OMN,21.1568,19.2429,20.0662,20.8125,21.0164,20.7022,19.9933,20.4646,21.1393,20.9999,20.0105,20.7263,20.5479,21.5893,20.2655,20.4295,20.1297,19.6908,19.6214,21.1236,20.8021,20.3697,20.4426,19.9635,20.3733
Pakistan,PAK,8.32761,9.02025,8.85851,9.55025,8.6895,8.40807,8.6676,9.13089,9.16369,9.48432,8.77149,9.55666,9.67367,10.0728,8.54956,8.71378,9.39986,6.85419,10.1497,9.98756,8.46781,7.90358,9.33167,9.27147,9.61022
Palau,PLW,27.0598,26.9095,26.8598,27.0448,27.0502,27.4095,26.8598,27.3502,27.3502,27.4778,27.6275,27.8598,27.3598,27.4448,27.4814,27.6598,27.4814,27.491,27.4448,27.3502,27.0221,27.2497,27.509,27.0502,27.6598
Panama,PAN,24.1378,24.542,24.4097,24.4903,24.3853,24.4212,24.6096,24.2488,24.1152,24.1191,24.4731,24.7285,24.5561,23.8261,23.7886,24.5947,24.1567,24.0593,24.7215,23.7218,23.9756,24.1373,24.8843,24.9277,25.2952
Papua New Guinea,PNG,24.3236,24.1413,24.1051,23.8555,24.1197,23.7623,24.0416,24.3005,23.9959,23.9008,23.824,24.0424,24.1893,23.9989,24.072,24.0538,23.8112,24.029,24.0635,24.3758,24.0888,24.1694,24.2593,24.0507,24.1588
Paraguay,PRY,18.326,14.8222,16.8662,18.9729,19.9487,15.946,18.7416,18.2267,17.3394,14.8363,18.4909,18.069,18.3271,16.9857,17.9588,18.1214,16.2705,16.6533,16.9133,17.5294,18.2534,16.5142,18.129,18.6648,18.6747
Peru,PER,17.9892,17.6862,18.3417,18.0957,18.8153,17.8437,18.9632,19.0657,18.0028,17.8022,17.689,17.8611,17.8923,17.9814,18.0765,18.8404,17.8863,18.0356,18.6041,17.9435,18.5996,18.9409,17.8101,18.4419,19.0715
Philippines,PHL,24.7757,24.2994,24.3363,25.0462,24.7267,24.3159,23.8851,25.1451,24.7611,25.0882,24.5214,24.6608,24.6071,24.7,24.7431,25.2646,24.8807,24.2445,24.1631,24.4292,24.0188,25.1376,24.878,23.6226,24.42
Pitcairn Islands,PCN,18.5,18.6,17.4,18.2,18.6,18.2,17.7999,18.2,19.2,18.7999,18.1,18.4,18.2,17.6,17.2999,17.9,18.2,18.0,17.9,18.1,18.2,17.9,17.2999,18.0,17.7
Poland,POL,-4.1962,-1.1835,-1.5033,-2.8318,-4.5523,-6.142,-4.9332,-2.295,-1.2653,-1.7833,-3.6698,-5.1042,-4.6717,-4.6368,-3.0049,-7.0432,-0.3268,0.67446,-3.1952,-7.2359,-3.6405,-5.9093,-3.3467,-1.7852,0.94074
Portugal,PRT,7.85957,7.2053,9.19903,8.39704,9.28372,8.23306,7.66655,8.30796,8.57501,7.08977,7.6972,9.78036,8.99019,8.89596,7.45565,7.53193,8.78918,8.79678,8.66389,8.6866,8.79719,8.82,9.14891,8.93969,8.8346
Puerto Rico,PRI,23.437,23.1872,23.4685,23.5529,23.3938,23.0052,22.5723,23.9064,22.384,22.6,23.2452,23.5471,23.608,22.7341,22.1493,22.2217,23.1788,22.648,23.3655,23.2869,23.1101,23.0831,23.8021,24.4544,24.0166
Qatar,QAT,18.3077,15.007,16.0529,18.2971,17.8733,17.4914,18.0136,16.361,18.7779,18.2844,16.5464,17.4535,17.117,17.9296,16.3054,16.4755,15.2967,15.3239,16.4004,18.8726,17.6646,17.6624,18.4192,16.805,17.6769
Reunion,REU,19.0579,17.5917,16.6322,17.1133,20.8486,20.3486,18.7309,16.67,20.9216,20.7757,22.1147,22.1377,20.6027,21.4486,21.8877,20.6527,21.6527,21.0486,20.9527,21.1297,21.5257,21.7757,21.0486,20.6417,18.1268
Romania,ROM,-3.9952,-3.5561,-4.259,-0.7705,-3.242,-3.8785,-2.5831,-5.5931,-1.6142,-5.002,-6.5633,-3.7046,-5.8736,-4.473,-4.1957,-4.9388,-1.774,-1.8174,-2.1602,-3.3338,-2.5532,-6.6024,-1.7396,0.27145,0.34188
Russian Federation,RUS,-24.688,-24.074,-24.674,-26.86,-23.157,-25.888,-26.435,-26.648,-26.604,-27.145,-27.76,-26.601,-25.162,-25.101,-23.929,-28.858,-25.262,-24.295,-25.992,-27.225,-24.632,-24.957,-26.332,-27.619,-23.978
Rwanda,RWA,18.7534,18.6887,17.994,18.0232,18.9876,19.07,19.3754,19.1454,19.0074,18.978,19.4252,19.3622,19.735,19.3524,19.0116,18.4792,18.2157,19.1157,19.7118,19.7631,19.0167,18.5049,17.6878,18.9785,19.1499
Samoa,WSM,26.1061,26.5011,25.9171,25.2785,26.577,27.1734,26.5279,26.4171,26.8592,26.0235,27.1734,26.9727,26.0019,26.6295,26.5727,26.5727,26.7616,25.9171,26.2624,26.6624,26.5447,26.5171,26.7727,26.1727,26.0171
San Marino,SMR,0.88191,3.38316,2.61315,3.64361,2.53571,2.94062,4.32268,1.78323,2.47806,1.5176,1.62302,1.28455,1.3792,2.19379,1.40352,1.11879,3.81911,3.91288,3.12596,1.71832,3.04452,0.83592,2.39849,5.57744,4.25132
Sao Tome and Principe,STP,21.811,20.9229,21.5229,21.5358,22.2239,21.3981,20.8229,22.0862,21.1358,21.7358,22.011,22.411,21.9981,21.6358,21.7981,22.3239,22.2486,22.3487,22.1358,22.2239,22.211,22.1358,21.8358,22.011,22.1238
Saudi Arabia,SAU,15.6788,14.1208,14.4063,15.4822,16.3489,15.9856,15.7049,14.9943,16.3911,15.6878,15.0755,14.9965,16.1403,15.7665,15.288,15.0304,14.4274,14.1539,15.4919,17.8051,15.8695,15.1154,16.5907,16.092,15.9007
Senegal,SEN,24.6872,25.078,24.7589,23.2109,24.0282,25.9548,24.9951,25.4315,24.3305,25.0447,25.3126,25.2014,25.2663,25.0292,25.5929,24.7503,25.2034,24.5291,23.3989,25.9605,24.8116,24.5022,24.4659,25.3163,24.8667
Serbia,SRB,-2.1497,-0.662,-1.9359,1.28987,-1.2167,-2.1252,-0.7415,-2.4925,-0.2303,-3.1273,-3.3686,-1.1653,-4.1488,-2.2551,-2.9012,-2.4762,-0.4,0.39578,-1.4985,-0.9692,-0.6164,-4.3794,0.98968,2.5588,1.45987
Seychelles,SYC,25.8128,25.6556,25.4128,25.8983,26.1274,25.5987,25.8269,26.0415,25.8415,25.6842,25.9705,25.941,25.9128,25.856,25.9415,25.7987,26.0128,25.7128,25.9701,26.0842,26.1274,25.7842,25.7551,26.3415,26.0846
Sierra Leone,SLE,24.5558,24.5497,25.0623,24.6925,24.2518,24.7077,24.9672,25.0988,25.2808,25.038,24.8501,25.2149,24.8874,24.8387,25.0908,25.2124,24.7703,24.4935,24.7377,25.0755,24.9075,24.7775,24.6666,24.831,25.2803
Singapore,SGP,26.2355,26.1474,26.744,27.0271,26.8118,26.7152,27.4966,27.1932,27.1254,26.8254,26.9915,27.4728,27.1525,27.2406,27.1338,27.0288,27.0237,26.7372,27.2677,27.3525,26.0,27.0169,26.722,26.444,26.7322
Slovak Republic,SVK,-4.8643,-2.395,-3.0518,-1.0618,-2.8364,-5.2199,-4.9972,-5.042,-1.8778,-4.2311,-5.9996,-4.1417,-5.3698,-4.9902,-4.5821,-7.0715,-2.5039,-0.1974,-4.0029,-4.4614,-2.4871,-6.1063,-2.7957,0.39,-0.3518
Slovenia,SVN,-2.6037,0.20281,-0.1659,0.97231,-0.8732,-2.0249,-0.6511,-2.0691,-0.512,-2.4577,-2.7223,-0.8767,-2.3764,-1.5556,-2.1441,-2.8426,-0.0352,1.57981,-1.0682,-1.7254,-0.1835,-2.9893,-0.6031,2.37548,1.10337
Solomon Islands,SLB,25.0208,24.8233,24.5773,24.5281,24.7446,24.6635,24.6301,24.7428,24.8624,24.7388,24.6313,24.6329,24.633,24.7575,24.6721,24.6308,24.5929,24.6382,24.6335,24.9312,24.6346,24.645,24.638,24.6305,24.645
Somalia,SOM,25.3982,24.3126,24.9879,24.9039,24.9889,25.0326,24.8831,25.4423,24.999,24.8322,25.3248,25.0911,25.223,25.5191,24.9318,25.1848,24.9892,24.8341,25.1629,25.6317,25.3259,25.2927,24.7615,25.2262,24.8518
South Africa,ZAF,11.1541,11.4332,11.5704,10.1471,10.6531,9.64088,11.073,11.8992,12.5034,11.1458,10.8781,10.603,11.3563,10.7435,12.2517,12.0057,11.3943,12.0809,11.4138,11.6755,10.712,11.4399,12.1727,11.6163,11.7428
"Korea, Rep.",KOR,-2.6273,-0.7296,-2.5025,-1.9462,-2.5462,-2.471,-3.1495,-2.0682,-1.3194,-2.2749,-3.8878,-0.5353,-3.1876,-2.3149,-4.0308,-1.3468,-0.5504,-2.0881,-2.5515,-3.5408,-6.6146,-3.5562,-3.604,-2.5601,-1.3973
Spain,ESP,5.44679,4.26545,5.77437,5.79143,6.64206,6.08134,5.88085,5.6559,6.042,4.47305,4.51661,6.96288,5.88903,6.52115,4.71084,5.07558,6.1233,5.62725,5.3657,5.40463,6.03079,5.08794,6.26979,6.53301,6.1105
Sri Lanka,LKA,25.3741,25.0036,24.9363,25.3733,25.6831,25.3371,25.4942,25.6838,25.2167,25.3245,25.4042,25.4555,25.5069,25.4729,25.4366,24.8908,25.5707,25.5161,25.6988,25.7426,25.2143,25.8585,25.5948,25.6331,26.0293
Saint Helena,SHN,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999,15.7999
"Saint Kitts and Nevis, Federation of",KNA,23.775,24.2,23.875,23.75,23.75,23.875,23.625,24.725,22.7,23.275,23.575,23.575,24.0499,23.275,22.875,23.425,23.375,22.85,22.9499,23.8,23.0499,23.25,23.775,23.725,23.75
Saint Lucia,LCA,24.9111,25.2777,24.9555,22.6777,24.5111,25.5222,25.4333,25.7555,24.5666,24.6777,24.5,25.2333,25.6777,25.5222,25.5444,24.6333,25.4333,24.9444,25.1222,25.8777,25.2333,25.3222,25.5888,25.3777,25.6444
Saint Vincent and the Grenadines,VCT,25.75,25.83,25.74,24.17,25.3799,26.12,26.26,26.7699,25.68,25.8799,25.3799,26.17,26.33,25.97,26.43,25.04,26.08,25.5,25.7999,26.25,26.1,26.3099,26.46,26.2899,26.42
Sudan,SDN,20.906,12.8598,11.8559,20.3568,21.9821,22.7669,14.4531,22.3108,23.0939,22.7292,22.0031,20.6652,23.3796,23.1201,21.9567,22.2996,21.7853,23.3393,24.1242,24.5067,13.0383,22.0036,14.6519,13.7526,21.8331
Suriname,SUR,25.2493,24.5986,24.1831,24.8721,25.2135,24.9477,24.6601,25.7574,24.8894,24.654,24.9746,25.0553,25.62,25.1563,25.53,25.017,25.376,24.5355,24.9555,25.7393,25.1627,24.492,25.0824,25.1667,25.3888
Svalbard & Jan Mayen Islands,SJM,-15.206,-19.489,-19.197,-18.803,-19.121,-18.851,-20.363,-22.022,-15.479,-16.016,-18.285,-19.076,-21.023,-19.537,-18.388,-15.536,-12.649,-16.468,-17.135,-16.926,-17.236,-11.126,-16.175,-14.521,-15.89
"Swaziland, Kingdom of",SWZ,15.6778,15.8741,15.9188,14.3152,15.3553,14.2882,15.5965,16.3346,16.0298,15.0891,15.8199,15.5199,14.955,15.0202,15.8451,15.1799,15.2685,15.2101,15.0604,15.4261,14.8513,16.4147,16.8024,16.4093,15.9882
Sweden,SWE,-10.842,-4.4652,-8.1966,-13.216,-10.554,-11.571,-6.5414,-6.8478,-9.5901,-5.8342,-10.305,-10.601,-12.016,-10.608,-7.5955,-8.8722,-10.194,-5.4544,-10.502,-13.517,-11.777,-11.431,-9.7484,-9.6331,-7.4064
Switzerland,CHE,-2.4084,-2.2142,-0.7717,0.42023,-1.0436,-1.5435,-2.4415,-0.5402,-1.1887,-2.0781,-1.3421,-0.6001,-1.9743,-1.5043,-3.2667,-3.5123,-0.0478,-0.3248,-2.0412,-3.0527,-0.143,-3.629,-1.9636,0.4592,-1.7109
Syrian Arab Republic,SYR,6.24754,3.17967,5.26546,5.71055,7.07394,6.99758,5.65777,6.01367,8.20889,5.96179,7.55591,5.59363,7.23917,5.92002,6.81646,5.74999,5.62078,2.8871,6.10884,9.42656,6.675,6.31283,6.30355,8.21947,6.89056
Tajikistan,TJK,-10.582,-9.247,-10.113,-10.064,-10.505,-10.644,-8.2042,-10.008,-8.804,-8.0939,-9.4267,-8.6498,-6.626,-6.3642,-8.9846,-11.387,-8.1669,-14.623,-7.7328,-7.6408,-9.1939,-11.105,-9.3804,-10.906,-7.6082
Tanzania,TZA,20.1501,20.2092,20.0702,19.734,20.7189,20.7622,20.9228,21.1635,20.4349,20.6349,20.6676,21.2198,20.526,20.7257,20.6385,20.8548,20.3411,20.539,21.1726,20.7893,20.8589,20.6946,20.7412,21.7503,21.2755
Thailand,THA,23.6346,22.6406,22.9791,24.3211,22.5476,22.6951,23.0314,24.1258,21.2922,24.4336,23.8298,23.6874,23.2369,23.3039,23.3556,23.5909,23.4228,22.6391,22.1257,24.1928,22.9077,24.5037,21.609,22.0716,23.1191
"Bahamas, The",BHS,22.3698,21.1749,21.5242,22.249,21.3751,20.7574,21.187,22.2861,21.504,20.8564,19.6457,22.1674,20.2349,21.097,20.9864,20.6956,21.4995,21.9112,20.9685,19.4259,20.8741,20.7427,21.8515,22.4049,22.1135
